t,Va,Vb
0.00636000093,-2.48,-2.5599999
0.00638000062,-2.3999999,-2.3199999
0.00640000077,-2.5599999,-2.48
0.00642000092,-2.3999999,-2.48
0.00644000061,-2.48,-2.6399999
0.00646000076,-2.48,-2.24
0.00648000091,-2.48,-2.3999999
0.0065000006,-2.5599999,-2.3199999
0.00652000075,-2.48,-2.3999999
0.0065400009,-2.48,-2.3999999
0.00656000059,-2.5599999,-2.3199999
0.00658000074,-2.48,-2.5599999
0.0066000009,-2.48,-2.3199999
0.00662000058,-2.3999999,-2.3999999
0.00664000073,-2.5599999,-2.3999999
0.00666000089,-2.3999999,-2.3999999
0.00668000057,-2.48,-2.24
0.00670000073,-2.48,-2.3999999
0.00672000088,-2.48,-2.5599999
0.00674000056,-2.48,-2.3999999
0.00676000072,-2.48,-2.3199999
0.00678000087,-2.3999999,-2.48
0.00680000056,-2.5599999,-2.48
0.00682000071,-2.48,-2.3999999
0.00684000086,-2.5599999,-2.3999999
0.00686000055,-2.48,-2.48
0.0068800007,-2.48,-2.3199999
0.00690000085,-2.48,-2.3199999
0.00692000054,-2.3999999,-2.5599999
0.00694000069,-2.48,-2.3199999
0.00696000084,-2.48,-2.3999999
0.00698000053,-2.3999999,-2.48
0.00700000068,-2.48,-2.48
0.00702000083,-2.5599999,-2.5599999
0.00704000052,-2.3999999,-2.48
0.00706000067,-2.5599999,-2.6399999
0.00708000083,-2.6399999,-2.72000003
0.00710000051,-2.5599999,-2.6399999
0.00712000066,-2.5599999,-2.48
0.00714000082,-2.3999999,-2.72000003
0.0071600005,-2.5599999,-2.72000003
0.00718000066,-2.5599999,-2.48
0.00720000081,-2.5599999,-2.79999995
0.00722000049,-2.48,-2.48
0.00724000065,-2.5599999,-2.5599999
0.0072600008,-2.48,-2.48
0.00728000049,-2.48,-2.3999999
0.00730000064,-2.48,-2.5599999
0.00732000079,-2.48,-2.48
0.00734000048,-2.5599999,-2.3999999
0.00736000063,-2.3999999,-2.3999999
0.00738000078,-2.48,-2.48
0.007400000468,-2.5599999,-2.3999999
0.00742000062,-2.48,-2.6399999
0.007440000772,-2.6399999,-2.6399999
0.007460000459,-2.5599999,-2.5599999
0.007480000611,-2.5599999,-2.5599999
0.007500000764,-2.6399999,-2.79999995
0.00752000045,-2.5599999,-2.79999995
0.007540000603,-2.5599999,-2.87999988
0.007560000755,-2.5599999,-2.48
0.007580000442,-2.5599999,-2.6399999
0.007600000594,-2.48,-2.72000003
0.007620000746,-2.5599999,-2.3999999
0.007640000433,-2.48,-2.3999999
0.007660000585,-2.5599999,-2.6399999
0.007680000737,-2.48,-2.48
0.00770000089,-2.5599999,-2.48
0.007720000576,-2.3999999,-2.5599999
0.007740000729,-2.6399999,-2.5599999
0.007760000881,-2.5599999,-2.5599999
0.007780000567,-2.5599999,-2.5599999
0.00780000072,-2.5599999,-2.6399999
0.007820000872,-2.5599999,-2.6399999
0.007840001024,-2.6399999,-2.79999995
0.007860000245,-2.5599999,-2.72000003
0.007880000398,-2.48,-2.5599999
0.00790000055,-2.5599999,-2.72000003
0.007920000702,-2.5599999,-2.48
0.007940000854,-2.6399999,-2.79999995
0.007960001007,-2.3999999,-2.3999999
0.007980000228,-2.5599999,-2.6399999
0.00800000038,-2.48,-2.6399999
0.008020000532,-2.48,-2.48
0.008040000685,-2.5599999,-2.6399999
0.008060000837,-2.48,-2.3199999
0.008080000989,-2.5599999,-2.5599999
0.00810000021,-2.5599999,-2.1599998
0.008120000362,-2.48,-2.48
0.008140000515,-2.48,-2.3999999
0.008160000667,-2.48,-2.3999999
0.008180000819,-2.5599999,-2.3999999
0.008200000972,-2.3999999,-2.5599999
0.008220000193,-2.3199999,-2.48
0.008240000345,-2.5599999,-2.5599999
0.008260000497,-2.3999999,-2.3999999
0.008280000649,-2.48,-2.6399999
0.008300000802,-2.48,-2.6399999
0.008320000954,-2.5599999,-2.72000003
0.008340001106,-2.48,-2.6399999
0.008360000327,-2.48,-2.3999999
0.00838000048,-2.48,-2.6399999
0.008400000632,-2.5599999,-2.5599999
0.008420000784,-2.48,-2.3999999
0.008440000936,-2.3999999,-2.3199999
0.008460001089,-2.3999999,-2.48
0.00848000031,-2.48,-2.3999999
0.008500000462,-2.5599999,-2.48
0.008520000614,-2.5599999,-2.48
0.008540000767,-2.48,-2.48
0.008560000919,-2.48,-2.5599999
0.008580001071,-2.48,-2.48
0.008600000292,-2.3999999,-2.6399999
0.008620000444,-2.5599999,-2.72000003
0.008640000597,-2.3999999,-2.5599999
0.008660000749,-2.48,-2.79999995
0.008680000901,-2.48,-2.6399999
0.008700001054,-2.5599999,-2.72000003
0.008720000274,-2.5599999,-2.5599999
0.008740000427,-2.5599999,-2.6399999
0.008760000579,-2.48,-2.3999999
0.008780000731,-2.5599999,-2.48
0.008800000884,-2.48,-2.48
0.008820001036,-2.5599999,-2.48
0.008840000257,-2.6399999,-2.48
0.008860000409,-2.5599999,-2.72000003
0.008880000561,-2.6399999,-2.79999995
0.008900000714,-2.5599999,-2.6399999
0.008920000866,-2.6399999,-2.72000003
0.008940001018,-2.5599999,-2.6399999
0.008960000239,-2.5599999,-2.3999999
0.008980000392,-2.5599999,-2.5599999
0.009000000544,-2.3999999,-2.3999999
0.009020000696,-2.48,-2.5599999
0.009040000848,-2.3199999,-2.3199999
0.009060001001,-2.5599999,-2.48
0.009080000222,-2.5599999,-2.48
0.009100000374,-2.5599999,-2.5599999
0.009120000526,-2.5599999,-2.5599999
0.009140000679,-2.48,-2.6399999
0.009160000831,-2.5599999,-2.72000003
0.009180000983,-2.48,-2.5599999
0.009200000204,-2.48,-2.6399999
0.009220000356,-2.6399999,-2.79999995
0.009240000509,-2.48,-2.72000003
0.009260000661,-2.48,-2.72000003
0.009280000813,-2.48,-2.3999999
0.009300000966,-2.5599999,-2.24
0.009320000187,-2.5599999,-2.5599999
0.009340000339,-2.3199999,-2.48
0.009360000491,-2.48,-2.6399999
0.009380000643,-2.3999999,-2.3199999
0.009400000796,-2.48,-2.3999999
0.009420000948,-2.6399999,-2.5599999
0.009440000169,-2.5599999,-2.5599999
0.009460000321,-2.5599999,-2.72000003
0.009480000474,-2.48,-2.5599999
0.009500000626,-2.5599999,-2.6399999
0.009520000778,-2.6399999,-2.3999999
0.00954000093,-2.5599999,-2.24
0.009560000151,-2.6399999,-2.3999999
0.009580000304,-2.48,-2.48
0.009600000456,-2.5599999,-2.5599999
0.009620000608,-2.3999999,-2.3999999
0.009640000761,-2.3999999,-2.5599999
0.009660000913,-2.5599999,-2.6399999
0.009680001065,-2.3999999,-2.3999999
0.009700000286,-2.48,-2.5599999
0.009720000438,-2.5599999,-2.6399999
0.009740000591,-2.3999999,-2.72000003
0.009760000743,-2.6399999,-2.72000003
0.009780000895,-2.3999999,-2.3999999
0.009800001048,-2.5599999,-2.72000003
0.009820000269,-2.3999999,-2.3999999
0.009840000421,-2.3999999,-2.48
0.009860000573,-2.48,-2.48
0.009880000725,-2.3999999,-2.5599999
0.009900000878,-2.48,-2.6399999
0.00992000103,-2.48,-2.24
0.009940000251,-2.3999999,-2.3199999
0.009960000403,-2.3999999,-2.24
0.009980000556,-2.3999999,-2.72000003
0.0100000007,2.3999999,4.4000001
0.0100200009,2.48,4.15999985
0.010040001,2.48,3.75999999
0.0100600002,2.3999999,3.27999997
0.0100800004,2.48,2.96000004
0.0101000005,2.3999999,2.72000003
0.0101200007,2.48,2.79999995
0.0101400008,2.5599999,2.72000003
0.010160001,2.48,3.03999996
0.0101800002,2.48,2.79999995
0.0102000004,2.48,2.6399999
0.0102200005,2.48,2.5599999
0.0102400007,2.48,2.3199999
0.0102600008,2.48,2.5599999
0.010280001,2.48,2.5599999
0.0103000002,2.5599999,2.72000003
0.0103200004,2.48,2.72000003
0.0103400005,2.3999999,2.5599999
0.0103600007,2.48,2.48
0.0103800008,2.5599999,2.79999995
0.010400001,2.5599999,2.72000003
0.0104200002,2.48,2.3999999
0.0104400003,2.48,2.24
0.0104600005,2.5599999,2.48
0.0104800006,2.48,2.48
0.0105000008,2.48,2.5599999
0.0105200009,2.48,2.79999995
0.0105400002,2.48,2.5599999
0.0105600003,2.48,2.3199999
0.0105800005,2.5599999,2.3999999
0.0106000006,2.3999999,2.48
0.0106200008,2.48,2.5599999
0.0106400009,2.5599999,2.48
0.0106600001,2.5599999,2.5599999
0.0106800003,2.5599999,2.48
0.0107000005,2.48,2.24
0.0107200006,2.5599999,2.6399999
0.0107400008,2.5599999,2.72000003
0.0107600009,2.48,2.48
0.0107800001,2.3999999,2.3199999
0.0108000003,2.5599999,2.3999999
0.0108200004,2.5599999,2.79999995
0.0108400006,2.48,2.48
0.0108600007,2.48,2.48
0.0108800009,2.3999999,2.6399999
0.010900001,2.5599999,2.48
0.0109200003,2.48,2.3999999
0.0109400004,2.48,2.6399999
0.0109600006,2.5599999,2.48
0.0109800007,2.3999999,2.48
0.0110000009,2.48,2.6399999
0.011020001,2.48,2.3999999
0.0110400002,2.5599999,2.48
0.0110600004,2.48,2.48
0.0110800005,2.48,2.6399999
0.0111000007,2.48,2.5599999
0.0111200009,2.48,2.3999999
0.011140001,2.48,2.5599999
0.0111600002,2.48,2.5599999
0.0111800004,2.48,2.3199999
0.0112000005,2.5599999,2.6399999
0.0112200007,2.5599999,2.5599999
0.0112400008,2.3999999,2.6399999
0.011260001,2.5599999,2.5599999
0.0112800002,2.3999999,2.48
0.0113000004,2.5599999,2.72000003
0.0113200005,2.48,2.5599999
0.0113400007,2.48,2.79999995
0.0113600008,2.48,2.48
0.011380001,2.5599999,2.48
0.0114000002,2.48,2.6399999
0.0114200003,2.5599999,2.5599999
0.0114400005,2.48,2.5599999
0.0114600006,2.3999999,2.3999999
0.0114800008,2.48,2.3999999
0.011500001,2.48,2.3199999
0.0115200002,2.48,2.3999999
0.0115400003,2.48,2.48
0.0115600005,2.48,2.5599999
0.0115800006,2.3999999,2.5599999
0.0116000008,2.5599999,2.5599999
0.0116200009,2.5599999,2.5599999
0.0116400002,2.48,2.5599999
0.0116600003,2.5599999,2.6399999
0.0116800005,2.48,2.6399999
0.0117000006,2.5599999,2.5599999
0.0117200008,2.5599999,2.5599999
0.0117400009,2.48,2.3199999
0.0117600001,2.3999999,2.79999995
0.0117800003,2.48,2.5599999
0.0118000004,2.3999999,2.48
0.0118200006,2.5599999,2.5599999
0.0118400007,2.48,2.79999995
0.0118600009,2.5599999,2.6399999
0.0118800001,2.5599999,2.48
0.0119000003,2.48,2.3199999
0.0119200004,2.48,2.5599999
0.0119400006,2.3999999,2.6399999
0.0119600007,2.48,2.5599999
0.0119800009,2.48,2.48
0.0120000001,2.48,2.48
0.0120200003,2.5599999,2.3999999
0.0120400004,2.5599999,2.6399999
0.0120600006,2.48,2.6399999
0.0120800007,2.48,2.3999999
0.0121000009,2.48,2.5599999
0.012120001,2.5599999,2.5599999
0.0121400002,2.48,2.5599999
0.0121600004,2.5599999,2.6399999
0.0121800005,2.48,2.48
0.0122000007,2.5599999,2.5599999
0.0122200008,2.48,2.72000003
0.012240001,2.5599999,2.5599999
0.0122600002,2.3999999,2.48
0.0122800004,2.5599999,2.5599999
0.0123000005,2.48,2.48
0.0123200007,2.5599999,2.6399999
0.0123400008,2.48,2.3199999
0.012360001,2.5599999,2.72000003
0.0123800002,2.48,2.6399999
0.0124000004,2.48,2.79999995
0.0124200005,2.5599999,2.48
0.0124400007,2.48,2.5599999
0.0124600008,2.48,2.72000003
0.012480001,2.48,2.48
0.0125000002,2.5599999,2.3999999
0.0125200003,2.5599999,2.3199999
0.0125400005,2.5599999,2.6399999
0.0125600006,2.5599999,2.6399999
0.0125800008,2.48,2.5599999
0.0126000009,2.48,2.72000003
0.0126200002,2.48,2.72000003
0.0126400003,2.48,2.5599999
0.0126600005,2.48,2.48
0.0126800006,2.48,2.48
0.0127000008,2.3999999,2.48
0.0127200009,2.48,2.6399999
0.0127400002,2.48,2.72000003
0.0127600003,2.5599999,2.6399999
0.0127800005,2.48,2.48
0.0128000006,2.48,2.48
0.0128200008,2.5599999,2.5599999
0.0128400009,2.5599999,2.87999988
0.0128600001,2.5599999,2.48
0.0128800003,2.48,2.3999999
0.0129000004,2.5599999,2.79999995
0.0129200006,2.6399999,2.5599999
0.0129400007,2.48,2.5599999
0.0129600009,2.5599999,2.48
0.0129800001,2.48,2.3199999
0.0130000003,2.48,2.3999999
0.0130200004,2.3999999,2.48
0.0130400006,2.48,2.6399999
0.0130600007,2.48,2.48
0.0130800009,2.5599999,2.3199999
0.0131000001,2.5599999,2.3999999
0.0131200003,2.48,2.3999999
0.0131400004,2.5599999,2.6399999
0.0131600006,2.5599999,2.6399999
0.0131800007,2.48,2.6399999
0.0132000009,2.48,2.5599999
0.0132200001,2.48,2.5599999
0.0132400002,2.48,2.48
0.0132600004,2.48,2.6399999
0.0132800005,2.6399999,2.6399999
0.0133000007,2.48,2.72000003
0.0133200008,2.5599999,2.5599999
0.0133400001,2.3999999,2.3999999
0.0133600002,2.5599999,2.48
0.0133800004,2.5599999,2.48
0.0134000005,2.48,2.72000003
0.0134200007,2.48,2.3999999
0.0134400008,2.48,2.5599999
0.013460001,2.48,2.48
0.0134800002,2.5599999,2.24
0.0135000004,2.5599999,2.3199999
0.0135200005,2.3999999,2.6399999
0.0135400007,2.5599999,2.48
0.0135600008,2.48,2.6399999
0.013580001,2.5599999,2.5599999
0.0136000002,2.48,2.72000003
0.0136200003,2.48,2.48
0.0136400005,2.5599999,2.48
0.0136600006,2.5599999,2.6399999
0.0136800008,2.48,2.3199999
0.0137000009,2.48,2.48
0.0137200002,2.3999999,2.3999999
0.0137400003,2.48,2.6399999
0.0137600005,2.48,2.5599999
0.0137800006,2.6399999,2.5599999
0.0138000008,2.5599999,2.48
0.0138200009,2.3999999,2.6399999
0.0138400001,2.5599999,2.6399999
0.0138600003,2.48,2.6399999
0.0138800004,2.48,2.48
0.0139000006,2.48,2.6399999
0.0139200008,2.5599999,2.5599999
0.0139400009,2.5599999,2.48
0.0139600001,2.48,2.3199999
0.0139800003,2.48,2.6399999
0.0140000004,2.48,2.72000003
0.0140200006,2.48,2.48
0.0140400007,2.5599999,2.48
0.0140600009,2.5599999,2.48
0.0140800001,2.48,2.5599999
0.0141000003,2.48,2.6399999
0.0141200004,2.48,2.72000003
0.0141400006,2.48,2.48
0.0141600007,2.3999999,2.48
0.0141800009,2.48,2.72000003
0.0142000001,2.48,2.48
0.0142200002,2.3999999,2.5599999
0.0142400004,2.48,2.3199999
0.0142600005,2.5599999,2.5599999
0.0142800007,2.48,2.6399999
0.0143000009,2.5599999,2.5599999
0.0143200001,2.48,2.3199999
0.0143400002,2.48,2.24
0.0143600004,2.5599999,2.48
0.0143800005,2.48,2.3999999
0.0144000007,2.48,2.48
0.0144200008,2.48,2.6399999
0.0144400001,2.3999999,2.48
0.0144600002,2.3999999,2.24
0.0144800004,2.48,2.6399999
0.0145000005,2.3999999,2.3199999
0.0145200007,2.48,2.3999999
0.0145400008,2.5599999,2.5599999
0.01456,2.48,2.5599999
0.0145800002,2.3999999,2.48
0.0146000003,2.3999999,2.6399999
0.0146200005,2.3999999,2.3999999
0.0146400006,2.48,2.48
0.0146600008,2.3999999,2.5599999
0.01468,2.48,2.6399999
0.0147000002,2.48,2.3999999
0.0147200003,2.48,2.48
0.0147400005,2.5599999,2.6399999
0.0147600006,2.3999999,2.6399999
0.0147800008,2.48,2.5599999
0.0148000009,2.5599999,2.6399999
0.0148200002,2.48,2.5599999
0.0148400003,2.3999999,2.3999999
0.0148600005,2.48,2.48
0.0148800006,2.5599999,2.6399999
0.0149000008,2.48,2.5599999
0.0149200009,2.5599999,2.6399999
0.0149400001,2.48,2.72000003
0.0149600003,2.3999999,2.5599999
0.0149800004,2.5599999,2.48
0.0150000006,-2.24,-4.71999979
0.0150200007,-2.3199999,-3.83999991
0.0150400009,-2.3199999,-3.43999982
0.0150600001,-2.3999999,-3.19999981
0.0150800003,-2.3999999,-2.87999988
0.0151000004,-2.3199999,-2.96000004
0.0151200006,-2.48,-2.79999995
0.0151400007,-2.48,-2.72000003
0.0151600009,-2.48,-2.87999988
0.0151800001,-2.48,-2.72000003
0.0152000003,-2.3999999,-2.6399999
0.0152200004,-2.3199999,-2.3999999
0.0152400006,-2.3999999,-2.3199999
0.0152600007,-2.5599999,-2.48
0.0152800009,-2.48,-2.6399999
0.0153000001,-2.48,-2.79999995
0.0153200002,-2.3999999,-2.6399999
0.0153400004,-2.48,-2.6399999
0.0153600005,-2.48,-2.3999999
0.0153800007,-2.48,-2.3199999
0.0154000008,-2.5599999,-2.3999999
0.0154200001,-2.48,-2.6399999
0.0154400002,-2.48,-2.6399999
0.0154600004,-2.48,-2.3199999
0.0154800005,-2.5599999,-2.48
0.0155000007,-2.3999999,-2.48
0.0155200008,-2.3999999,-2.48
0.0155400001,-2.48,-2.72000003
0.0155600002,-2.3999999,-2.3999999
0.0155800004,-2.48,-2.48
0.0156000005,-2.3999999,-2.3199999
0.0156200007,-2.48,-2.48
0.0156399999,-2.48,-2.6399999
0.015660001,-2.3999999,-2.5599999
0.0156800002,-2.5599999,-2.6399999
0.0157000013,-2.3999999,-2.48
0.0157200005,-2.3999999,-2.3999999
0.0157399997,-2.5599999,-2.48
0.0157600008,-2.3999999,-2.48
0.01578,-2.48,-2.3999999
0.0158000011,-2.3999999,-2.24
0.0158200003,-2.3999999,-2.3999999
0.0158399995,-2.3999999,-2.24
0.0158600006,-2.3999999,-2.48
0.0158799998,-2.3999999,-2.24
0.0159000009,-2.3199999,-2.5599999
0.0159200002,-2.3999999,-2.24
0.0159400012,-2.3999999,-2.3199999
0.0159600005,-2.3199999,-2.3999999
0.0159799997,-2.48,-2.24
0.0160000008,-2.3999999,-2.3199999
0.01602,-2.3999999,-2.48
0.0160400011,-2.3999999,-2.48
0.0160600003,-2.3999999,-2.48
0.0160800014,-2.48,-2.48
0.0161000006,-2.3199999,-2.6399999
0.0161199998,-2.5599999,-2.48
0.0161400009,-2.3999999,-2.6399999
0.0161600001,-2.3999999,-2.3999999
0.0161800012,-2.48,-2.3999999
0.0162000004,-2.3999999,-2.5599999
0.0162199996,-2.3999999,-2.72000003
0.0162400007,-2.48,-2.48
0.0162599999,-2.48,-2.48
0.016280001,-2.48,-2.6399999
0.0163000003,-2.3999999,-2.3199999
0.0163200013,-2.48,-2.72000003
0.0163400006,-2.3999999,-2.3999999
0.0163599998,-2.48,-2.6399999
0.0163800009,-2.5599999,-2.48
0.0164000001,-2.3199999,-2.5599999
0.0164200012,-2.5599999,-2.3999999
0.0164400004,-2.3999999,-2.5599999
0.0164599996,-2.48,-2.48
0.0164800007,-2.3999999,-2.3999999
0.0164999999,-2.3999999,-2.5599999
0.016520001,-2.48,-2.5599999
0.0165400002,-2.48,-2.3999999
0.0165600013,-2.48,-2.6399999
0.0165800005,-2.3999999,-2.48
0.0165999997,-2.48,-2.3999999
0.0166200008,-2.48,-2.79999995
0.01664,-2.48,-2.3999999
0.0166600011,-2.3999999,-2.6399999
0.0166800003,-2.5599999,-2.5599999
0.0166999996,-2.48,-2.5599999
0.0167200007,-2.5599999,-2.72000003
0.0167399999,-2.3999999,-2.3999999
0.016760001,-2.3999999,-2.48
0.0167800002,-2.3999999,-2.3199999
0.0168000013,-2.48,-2.6399999
0.0168200005,-2.5599999,-2.5599999
0.0168399997,-2.5599999,-2.6399999
0.0168600008,-2.3999999,-2.5599999
0.01688,-2.3199999,-2.3999999
0.0169000011,-2.5599999,-2.5599999
0.0169200003,-2.3999999,-2.3199999
0.0169399995,-2.3999999,-2.24
0.0169600006,-2.48,-2.79999995
0.0169799998,-2.3999999,-2.24
0.0170000009,-2.48,-2.5599999
0.0170200001,-2.3999999,-2.3999999
0.0170400012,-2.3999999,-2.3199999
0.0170600004,-2.5599999,-2.48
0.0170799997,-2.3999999,-2.6399999
0.0171000008,-2.5599999,-2.48
0.01712,-2.3999999,-2.48
0.0171400011,-2.48,-2.5599999
0.0171600003,-2.3999999,-2.6399999
0.0171799995,-2.3199999,-2.1599998
0.0172000006,-2.5599999,-2.6399999
0.0172199998,-2.48,-2.3999999
0.0172400009,-2.3999999,-2.5599999
0.0172600001,-2.3999999,-2.6399999
0.0172800012,-2.24,-2.3199999
0.0173000004,-2.3999999,-2.3199999
0.0173199996,-2.3199999,-2.3199999
0.0173400007,-2.48,-2.3999999
0.0173599999,-2.48,-2.3999999
0.017380001,-2.3199999,-2.6399999
0.0174000002,-2.48,-2.3999999
0.0174200013,-2.3199999,-2.3199999
0.0174400005,-2.3999999,-2.48
0.0174599998,-2.48,-2.3999999
0.0174800009,-2.3999999,-2.48
0.0175000001,-2.5599999,-2.3999999
0.0175200012,-2.3199999,-2.3999999
0.0175400004,-2.5599999,-2.48
0.0175599996,-2.3999999,-2.24
0.0175800007,-2.5599999,-2.5599999
0.0175999999,-2.5599999,-2.48
0.017620001,-2.3999999,-2.24
0.0176400002,-2.48,-2.6399999
0.0176600013,-2.3999999,-2.48
0.0176800005,-2.3999999,-2.5599999
0.0176999997,-2.3999999,-2.48
0.0177200008,-2.48,-2.3999999
0.01774,-2.48,-2.5599999
0.0177600011,-2.48,-2.3199999
0.0177800003,-2.5599999,-2.6399999
0.0177999996,-2.5599999,-2.72000003
0.0178200006,-2.3999999,-2.72000003
0.0178399999,-2.48,-2.5599999
0.017860001,-2.3999999,-2.3999999
0.0178800002,-2.5599999,-2.72000003
0.0179000013,-2.48,-2.6399999
0.0179200005,-2.48,-2.3199999
0.0179399997,-2.5599999,-2.6399999
0.0179600008,-2.48,-2.3199999
0.01798,-2.5599999,-2.6399999
0.0180000011,-2.5599999,-2.6399999
0.0180200003,-2.48,-2.3199999
0.0180399995,-2.5599999,-2.3999999
0.0180600006,-2.48,-2.48
0.0180799998,-2.6399999,-2.5599999
0.0181000009,-2.5599999,-2.3199999
0.0181200001,-2.5599999,-2.3999999
0.0181400012,-2.5599999,-2.5599999
0.0181600004,-2.48,-2.6399999
0.0181799997,-2.5599999,-2.72000003
0.0182000007,-2.3999999,-2.3999999
0.01822,-2.48,-2.6399999
0.0182400011,-2.5599999,-2.48
0.0182600003,-2.48,-2.48
0.0182799995,-2.48,-2.6399999
0.0183000006,-2.3999999,-2.6399999
0.0183199998,-2.48,-2.79999995
0.0183400009,-2.5599999,-2.6399999
0.0183600001,-2.48,-2.48
0.0183800012,-2.5599999,-2.3999999
0.0184000004,-2.3999999,-2.3999999
0.0184199996,-2.48,-2.72000003
0.0184400007,-2.48,-2.48
0.0184599999,-2.48,-2.3999999
0.018480001,-2.48,-2.3999999
0.0185000002,-2.48,-2.3999999
0.0185200013,-2.5599999,-2.6399999
0.0185400005,-2.5599999,-2.5599999
0.0185599998,-2.3999999,-2.6399999
0.0185800008,-2.48,-2.3999999
0.0186000001,-2.5599999,-2.48
0.0186200012,-2.5599999,-2.6399999
0.0186400004,-2.5599999,-2.48
0.0186599996,-2.5599999,-2.3999999
0.0186800007,-2.48,-2.3999999
0.0186999999,-2.48,-2.6399999
0.018720001,-2.48,-2.3999999
0.0187400002,-2.48,-2.3999999
0.0187600013,-2.48,-2.48
0.0187800005,-2.5599999,-2.6399999
0.0187999997,-2.3999999,-2.3999999
0.0188200008,-2.5599999,-2.72000003
0.01884,-2.3999999,-2.48
0.0188600011,-2.5599999,-2.48
0.0188800003,-2.48,-2.3999999
0.0188999996,-2.3999999,-2.3999999
0.0189200006,-2.5599999,-2.6399999
0.0189399999,-2.48,-2.6399999
0.0189600009,-2.48,-2.5599999
0.0189800002,-2.48,-2.48
0.0190000013,-2.48,-2.5599999
0.0190200005,-2.5599999,-2.6399999
0.0190399997,-2.3999999,-2.3199999
0.0190600008,-2.5599999,-2.6399999
0.01908,-2.48,-2.6399999
0.0191000011,-2.48,-2.24
0.0191200003,-2.48,-2.48
0.0191399995,-2.48,-2.5599999
0.0191600006,-2.6399999,-2.72000003
0.0191799998,-2.3999999,-2.3999999
0.0192000009,-2.6399999,-2.6399999
0.0192200001,-2.5599999,-2.6399999
0.0192400012,-2.5599999,-2.5599999
0.0192600004,-2.5599999,-2.5599999
0.0192799997,-2.48,-2.5599999
0.0193000007,-2.3999999,-2.6399999
0.01932,-2.48,-2.24
0.019340001,-2.6399999,-2.48
0.0193600003,-2.5599999,-2.5599999
0.0193799995,-2.5599999,-2.5599999
0.0194000006,-2.5599999,-2.72000003
0.0194199998,-2.48,-2.6399999
0.0194400009,-2.48,-2.3999999
0.0194600001,-2.5599999,-2.6399999
0.0194800012,-2.5599999,-2.6399999
0.0195000004,-2.48,-2.72000003
0.0195199996,-2.5599999,-2.5599999
0.0195400007,-2.5599999,-2.5599999
0.0195599999,-2.3999999,-2.48
0.019580001,-2.3999999,-2.48
0.0196000002,-2.5599999,-2.6399999
0.0196199995,-2.48,-2.48
0.0196400005,-2.5599999,-2.72000003
0.0196599998,-2.48,-2.3999999
0.0196800008,-2.5599999,-2.48
0.0197000001,-2.5599999,-2.5599999
0.0197200011,-2.48,-2.48
0.0197400004,-2.48,-2.6399999
0.0197599996,-2.5599999,-2.5599999
0.0197800007,-2.48,-2.6399999
0.0197999999,-2.48,-2.3999999
0.019820001,-2.3999999,-2.6399999
0.0198400002,-2.48,-2.3199999
0.0198600013,-2.5599999,-2.72000003
0.0198800005,-2.5599999,-2.48
0.0198999997,-2.5599999,-2.6399999
0.0199200008,-2.3999999,-2.48
0.01994,-2.3999999,-2.6399999
0.0199600011,-2.48,-2.3999999
0.0199800003,-2.5599999,-2.72000003
0.0199999996,2.3199999,4.4000001
0.0200200006,2.24,3.75999999
0.0200399999,2.24,3.83999991
0.0200600009,2.3199999,3.3599999
0.0200800002,2.3199999,2.96000004
0.02010000125,2.48,2.79999995
0.02012000047,2.3199999,2.6399999
0.02013999969,2.3199999,2.6399999
0.02016000077,2.3999999,2.72000003
0.02017999999,2.48,2.6399999
0.02020000108,2.3199999,2.6399999
0.0202200003,2.3999999,2.3999999
0.02023999952,2.3999999,2.6399999
0.0202600006,2.48,2.72000003
0.02027999982,2.48,2.6399999
0.02030000091,2.48,2.79999995
0.02032000013,2.3999999,2.5599999
0.02034000121,2.3999999,2.3199999
0.02036000043,2.48,2.3199999
0.02037999965,2.48,2.3199999
0.02040000074,2.5599999,2.6399999
0.02041999996,2.48,2.72000003
0.02044000104,2.5599999,2.5599999
0.02046000026,2.3999999,2.5599999
0.02047999948,2.48,2.48
0.02050000057,2.48,2.48
0.02051999979,2.48,2.6399999
0.02054000087,2.48,2.3999999
0.02056000009,2.48,2.3999999
0.02058000118,2.48,2.5599999
0.0206000004,2.48,2.3199999
0.02061999962,2.48,2.24
0.0206400007,2.5599999,2.5599999
0.02065999992,2.48,2.6399999
0.02068000101,2.48,2.48
0.02070000023,2.48,2.48
0.02071999945,2.48,2.3999999
0.02074000053,2.48,2.79999995
0.02075999975,2.48,2.5599999
0.02078000084,2.5599999,2.5599999
0.02080000006,2.48,2.5599999
0.02082000114,2.48,2.24
0.02084000036,2.3999999,2.3999999
0.02085999958,2.3999999,2.48
0.02088000067,2.48,2.48
0.02089999989,2.48,2.5599999
0.02092000097,2.48,2.48
0.02094000019,2.3999999,2.6399999
0.02095999941,2.3999999,2.48
0.0209800005,2.3199999,2.24
0.02099999972,2.48,2.6399999
0.0210200008,2.48,2.48
0.02104000002,2.48,2.48
0.02106000111,2.48,2.48
0.02108000033,2.48,2.48
0.02109999955,2.3999999,2.6399999
0.02112000063,2.3999999,2.5599999
0.02113999985,2.48,2.6399999
0.02116000094,2.48,2.48
0.02118000016,2.3999999,2.3999999
0.02120000124,2.3999999,2.6399999
0.02122000046,2.48,2.6399999
0.02123999968,2.48,2.3199999
0.02126000077,2.48,2.3999999
0.02127999999,2.48,2.3999999
0.02130000107,2.48,2.48
